,IMDB,url,产地,年代,片名,类别,译名,豆瓣
1578,,https://www.dy2018.com/i/97996.html,,2017,Hunter's Prayer,动作/惊悚,杀手的祷告,
1579,"3.2,10,466",https://www.dy2018.com/i/97653.html,,2016,Death Race 2050,喜剧/动作/科幻,死亡飞车2050,"3.2,10,93"
1580,"2.6,10,268",https://www.dy2018.com/i/99294.html,美国,2017,Troy the Odyssey,动作/奇幻/冒险,特洛伊奥德赛,
1581,"5.7,10,2650",https://www.dy2018.com/i/98298.html,美国,2017,Security,动作,王牌保安/保安,"5.4,10,143"
1582,"4.0,10,1700",https://www.dy2018.com/i/99164.html,美国,2017,Just Getting Started,喜剧/动作,夕阳特工,"4.9,10,91"
1583,"5.7,10,41502",https://www.dy2018.com/i/98178.html,,2017,新木乃伊 The Mummy,,盗墓迷城(港)/神鬼传奇(台),"4.8,10,48430"
1584,"4.5,10,313",https://www.dy2018.com/i/98694.html,美国,2017,厄运 Blood Money,惊悚,Misfortune,
1585,"5.6,10,1785",https://www.dy2018.com/i/99820.html,美国,2017,双子谜情,悬疑/惊悚,Gemini,"4.9,10,94"
1586,"5.5,10,1396",https://www.dy2018.com/i/97985.html,,2017,Voice from the Stone,剧情/悬疑/惊悚,墙里的声音/石头里的声音/石头会说话,"5.2,10,266"
1587,"5.2,10,2862",https://www.dy2018.com/i/98937.html,美国,2017,November Criminals,剧情/犯罪,十一月的罪行/追凶(台),"4.3,10,156"
1588,"5.7,10,676",https://www.dy2018.com/i/98577.html,美国,2017,6 Below,剧情/惊悚,雪山奇迹/绝境求生：冰峰奇迹(台),
1589,"5.6,10,754",https://www.dy2018.com/i/98733.html,美国,2017,Most Beautiful Island,剧情/惊悚,最美的岛屿,
1590,"4.1,10,1033",https://www.dy2018.com/i/98547.html,美国,2017,Atomica,科幻/惊悚,半条命,
1591,"3.0,10,1620",https://www.dy2018.com/i/98599.html,美国,2017,Stasis,科幻,沉睡/停滞/停滞的命运,
1592,"5.4,10,8993",https://www.dy2018.com/i/98663.html,,2017,奇点,,Singularity,"3.7,10,84"
1593,"5.4,10,504",https://www.dy2018.com/i/98177.html,,2017,铁甲战神 Revolt,科幻,起义/战俘/Prisoner of War,"5.3,10,141"
1594,"3.6,10,334",https://www.dy2018.com/i/99099.html,,2017,毒鲨,,Toxic Shark,
1595,"5.3,10,671",https://www.dy2018.com/i/99723.html,美国,2017,Midnighters,惊悚/恐怖,午夜人,
1596,"5.0,10,402",https://www.dy2018.com/i/99451.html,美国,2017,Primal Rage: The Legend of Oh-Mah,恐怖,原始狂暴：大脚怪传奇,
1597,"5.7,10,987",https://www.dy2018.com/i/99554.html,美国,2017,Stephanie,剧情/悬疑/恐怖/奇幻,丝黛芬妮,
1598,"5.1,10,665",https://www.dy2018.com/i/99935.html,美国,2017,The Feels,喜剧,婚情告急,"5.2,10,195"
1599,"5.5,10,1136",https://www.dy2018.com/i/99784.html,美国,2017,The Female Brain,喜剧,女性思维/女人大脑,
1600,"4.9,10,1108",https://www.dy2018.com/i/99931.html,美国,2017,The Wilde Wedding,喜剧,王尔德的婚礼/婚礼搞轰趴(台),
1601,"5.9,10,2150",https://www.dy2018.com/i/99012.html,美国,2017,Walking Out,剧情/悬疑/冒险,冰雪之行/雪野寻生,"5.6,10,71"
1602,"5.0,10,680",https://www.dy2018.com/i/100683.html,美国,2017,Against the Night,悬疑/惊悚/恐怖,夜幕降临/对抗黑夜,
1603,"7.6,10,2261",https://www.dy2018.com/i/99535.html,挪威,2017,12th Man,剧情/历史/战争,第十二个人/Den12.mann/12th Man/12-й человек,
1604,"6.1,10,3074",https://www.dy2018.com/i/99304.html,加拿大,2017,Les Affamés,剧情/恐怖,食人之饥,"5.7,10,242"
1605,"6.2,10,1124",https://www.dy2018.com/i/97927.html,,2017,Bitter Harvest,剧情/爱情/战争,苦涩的收割,
1606,"5.1,10,667",https://www.dy2018.com/i/100183.html,英国/德国/阿联酋/新西兰,2017,The Stolen,动作/西部/冒险,被窃之物/偷子,"6.2,10,163"
1607,"6.3,10,4241",https://www.dy2018.com/i/98775.html,西班牙/阿根廷/法国,2017,百年宽恕 Cien años de perdón,惊悚,劫中劫/To Steal From A Thief,"5.9,10,273"
1608,"4.8,10,1503",https://www.dy2018.com/i/98636.html,加拿大/韩国/美国,2017,The Nut Job 2: Nutty by Nature,喜剧/动画/冒险,抢劫坚果店2/坚果行动2(台)/古惑松鼠之饥饿任务2(港)/坚果计划2,"6.4,10,164"
1609,"6.2,10,3631",https://www.dy2018.com/i/98531.html,美国/丹麦,2017,乐高幻影忍者大电影 The Lego Ninjago Movie,喜剧/动作/动画/冒险,乐高忍者大电影/LEGO旋风忍者大电影(港)/乐高旋风忍者电影(台)/乐高忍者/Ninjago,"6.4,10,236"
1610,"6.4,10,1822",https://www.dy2018.com/i/98579.html,澳大利亚,2017,虚拟实惊,剧情/科幻/惊悚,OtherLife/异生,
1611,"6.5,10,1389",https://www.dy2018.com/i/98778.html,英国,2017,Jawbone,剧情/动作/运动,下颌骨,
1612,"5.9,10,1000",https://www.dy2018.com/i/99030.html,英国/爱尔兰/瑞典/德国,2017,Maze,剧情/历史/犯罪,迷宫,"6.5,10,10"
1613,"6.5,10,966",https://www.dy2018.com/i/99025.html,比利时/荷兰/法国,2017,忠诚 Le Fidèle,剧情/犯罪,The Faithful/The Believer/The Racer and The Jailbird,
1614,"6.8,10,286",https://www.dy2018.com/i/99894.html,爱尔兰/英国,2017,动物奇缘,家庭/历史/战争,Zoo,"6.6,10,85"
1615,"6.6,10,856",https://www.dy2018.com/i/97950.html,,2017,Sand Castle,剧情/战争,沙堡,
1616,"6.3,10,6432",https://www.dy2018.com/i/99895.html,西班牙/保加利亚,2017,Loving Pablo,剧情/传记/犯罪,挚爱枭雄/大毒枭/巴勃罗·埃斯科巴/毒枭之王：巴勃罗(港),"6.7,10,266"
1617,"6.1,10,778",https://www.dy2018.com/i/98718.html,比利时/法国,2017,The Son Of Bigfoot,喜剧/动画,我的爸爸是森林之王/大脚的儿子,"6.8,10,837"
1618,"7.2,10,3931",https://www.dy2018.com/i/98120.html,,2017,动物园长的夫人/园长夫人：动物园的奇迹(台),,,"6.8,10,180"
1619,"5.6,10,389",https://www.dy2018.com/i/98316.html,美国,2017,星河战队：火星叛国者 Starship Troopers: Traitor of Mars,动作/科幻/动画,星河战队：火星叛国者/星河战队：火星的叛徒,"6.8,10,122"
1620,"5.8,10,915",https://www.dy2018.com/i/98857.html,德国,2017,夺金四贱客 Vier gegen die Bank,喜剧/犯罪,银行四对头/Four Against the Bank,"6.8,10,2925"
1621,"6.4,10,1948",https://www.dy2018.com/i/98323.html,美国,2017,Beatriz at Dinner,喜剧,晚宴上的比特丽兹,"6.8,10,71"
1622,"6.5,10,1430",https://www.dy2018.com/i/98498.html,法国/比利时,2017,双面情人 L'amant double,剧情/爱情/惊悚,双面爱人(台)/分裂性游戏(港)/Amant Double,"6.9,10,884"
1623,"6.2,10,4062",https://www.dy2018.com/i/99305.html,美国/加拿大,2017,My Little Pony: The Movie,喜剧/动画/冒险,小马宝莉大电影/彩虹小马大电影/我的小马驹大电影,"6.9,10,1799"
1624,"6.3,10,998",https://www.dy2018.com/i/98522.html,法国,2017,刺杀盖世太保 HHhH,传记/动作/战争/惊悚,行动代号：猿人 / The Man with the Iron Heart,"6.9,10,130"
1625,"6.7,10,4324",https://www.dy2018.com/i/98587.html,澳大利亚/哥伦比亚,2017,Jungle,剧情/冒险,丛林/丛林炼狱(台),"6.9,10,99"
1626,"7.8,10,76162",https://www.dy2018.com/i/98477.html,美国,2017,War for the Planet of the Apes,剧情/动作/科幻,猩球崛起3：终极之战/猩球崛起：终极决战(台)/猿人争霸战：猩凶巨战(港)/猩球大战：猿力觉醒(豆友)/猩球崛起3/人猿猩球3,"7.0,10,68464"
1627,"7.0,10,2243",https://www.dy2018.com/i/99248.html,英国/美国,2017,I Kill Giants,剧情/奇幻/惊悚,我杀死了巨人/巨人女杀手,
1628,"7.3,10,5607",https://www.dy2018.com/i/98766.html,美国,2017,Stronger,剧情/传记,坚强/你是我的勇气(台)/生命因你更强(港)/坚强波士顿,"7.1,10,341"
1629,"7.1,10,3849",https://www.dy2018.com/i/98870.html,英国,2017,一呼一吸 Breathe,剧情/爱情/传记,我要为你呼吸(台)/让我心呼吸(港)/呼吸,"7.1,10,1171"
1630,"7.2,10,7425",https://www.dy2018.com/i/98693.html,英国/美国,2017,王牌特工2：黄金圈 Kingsman: The Golden Circle,喜剧/动作/冒险,王牌特工2/皇家特工：金圈子(港)/金牌特务：机密对决(台)/王牌特工2：黄金圆环/王牌特工：黄金圈/Kingsman 2,"7.2,10,110265"
1631,"7.2,10,517",https://www.dy2018.com/i/98767.html,美国/南非/肯尼亚/索马里/苏丹,2017,The Pirates of Somalia,剧情/传记,索马里海盗/逃离索马里,
1632,"7.1,10,2189",https://www.dy2018.com/i/98319.html,美国,2017,梅根·利维 Megan Leavey,剧情/传记/战争,梅根李维(台)/Leavey,"7.2,10,102"
1633,"7.0,10,96990",https://www.dy2018.com/i/98361.html,美国,2017,加勒比海盗5：死无对证 Pirates of the Caribbean: Dead Men Tell No Tales,动作/奇幻/冒险,加勒比海盗：恶灵启航(港)/加勒比海盗 神鬼奇航：死无对证(台)/加勒比海盗5：亡灵的缄默/加勒比海盗5：亡者无言/加勒比海盗5：死人不会告密/Pirates of the Caribbean 5,"7.3,10,137370"
1634,"8.0,10,266466",https://www.dy2018.com/i/97851.html,,2017,Rogue One: A Star Wars Story/Star Wars Anthology: Rogue One / Star Wars: Rogue One / Rogue One,动作/冒险/科幻,星球大战外传:侠盗一号/侠盗一号/星战外传1/侠盗一号:星球大战外传/星球大战:侠盗一号/罗格一号,"7.3,10,83015"
1635,"7.3,10,816",https://www.dy2018.com/i/99363.html,芬兰,2016,Ikitie,剧情/历史/战争,永恒之路/TheEternalRoad,
1636,"7.0,10,6445",https://www.dy2018.com/i/98866.html,智利/阿根廷/法国/西班牙/美国,2017,追捕聂鲁达 Neruda,剧情/传记/历史/犯罪,流亡诗人聂鲁达(港)/追缉聂鲁达(台),"7.3,10,1546"
1637,"6.5,10,887",https://www.dy2018.com/i/99828.html,意大利,2017,Moglie e marito,喜剧/爱情,夫妻之间/变身冤家(台)/Wife & Husband,"7.3,10,66"
1638,"7.0,10,8463",https://www.dy2018.com/i/98817.html,英国/美国,2017,Battle of the Sexes,喜剧/传记/运动/同性,性别之战/胜负反手拍(台),"7.3,10,787"
1639,"6.7,10,8779",https://www.dy2018.com/i/99112.html,美国,2017,Ferdinand,喜剧/动画/冒险,公牛历险记/萌牛费迪南(台)/快D啦牛牛(港)/费迪南德的故事/公牛费迪南德/小牛费迪南,"7.4,10,14618"
1640,"7.0,10,38654",https://www.dy2018.com/i/98529.html,美国,2017,Atomic Blonde,动作/悬疑/惊悚,极寒之城/极冻之城(台)/原子杀姬(港)/原子美人/最冷的城市,"7.4,10,2172"
1641,"7.7,10,99359",https://www.dy2018.com/i/98017.html,美国,2017,Beauty and the Beast,爱情/奇幻/歌舞,美女与野兽,"7.4,10,112864"
1642,"7.3,10,26431",https://www.dy2018.com/i/98549.html,,2017,美国行动 American Made,,美国制造/梅纳/巴利薛尔: 飞常任务(港)/Mena,"7.8,10,1620"
1643,"7.7,10,1760",https://www.dy2018.com/i/99184.html,法国/加拿大,2017,Au revoir la-haut/See You Up There,剧情/战争,天上再见,"7.9,10,617"
1644,"7.4,10,1939",https://www.dy2018.com/i/99786.html,丹麦/叙利亚,2017,De sidste mænd i Aleppo,纪录片/战争,终守阿勒波/阿勒颇最后一人/Last Men in Aleppo,"8.0,10,779"
1645,"8.0,10,13748",https://www.dy2018.com/i/98237.html,土耳其/美国,2017,The Ottoman Lieutenant,剧情/战争,奥斯曼中尉,"5.9,10,88"
1646,"8.5,10,212420",https://www.dy2018.com/i/97923.html,,2017,Logan,剧情/动作/科幻,金刚狼3：殊死一战/卢根(港)/罗根(台)/金刚狼3：罗根/金刚狼3：暮狼寻乡/这个金刚不太狼(豆友),"8.3,10,155283"
1647,"6.8,10,875",https://www.dy2018.com/i/99507.html,澳大利亚,2017,Cargo,剧情/惊悚,负重前行/祸日光景(台),"8.3,10,917"
1648,"8.3,10,238509",https://www.dy2018.com/i/98728.html,英国/法国/美国/荷兰,2017,Dunkirk,剧情/历史/战争,敦刻尔克/敦刻尔克大撤退/敦克尔克大行动(台)/邓寇克大行动(港),"8.3,10,230688"
1649,"7.5,10,2027",https://www.dy2018.com/i/100153.html,德国/波兰/葡萄牙/法国,2017,Der Hauptmann,剧情/历史/战争,冒牌上尉/以希魔的名义(港),"8.4,10,3767"
1650,"7.7,10,2670",https://www.dy2018.com/i/98562.html,爱尔兰/加拿大,2016,Maudie,剧情/传记/爱情,莫娣/莫迪(台),"8.5,10,879"
1651,"8.3,10,100396",https://www.dy2018.com/i/99055.html,美国/英国,2017,"Three Billboards Outside Ebbing, Missouri",剧情/犯罪,三块广告牌/意外(台)/广告牌杀人事件(港),"8.7,10,63851"
1652,"5.9,10,528",https://www.dy2018.com/i/98580.html,德国/比利时/卢森堡/挪威/美国,2017,Richard the Stork,喜剧/动画/冒险,理查大冒险/小鸟总动员,
1653,"6.4,10,5508",https://www.dy2018.com/i/98336.html,美国,2017,Captain Underpants: The First Epic Movie,喜剧/动作/动画,内裤队长/底底超人大电影(港),"5.6,10,296"
1654,"5.8,10,211",https://www.dy2018.com/i/99919.html,美国/西班牙/中国大陆/韩国/香港,2017,Magical Circus : Animal Crackers,喜剧/动画/奇幻/冒险,神奇马戏团之动物饼干/神奇马戏团/动物饼干,"5.5,10,1976"
1655,"5.9,10,30046",https://www.dy2018.com/i/98501.html,美国,2017,The Dark Tower,动作/奇幻/冒险,黑暗塔/黑魔塔(港)/黑塔(台)/黑暗之塔,"5.2,10,623"
1656,"6.2,10,475",https://www.dy2018.com/i/98304.html,英国/新西兰,2017,六天 6 Days,动作,六天/六日,
1657,"3.7,10,317",https://www.dy2018.com/i/98664.html,加拿大,2017,The Humanity Bureau,动作/科幻,人类办事处/人类管理局,
1658,"4.0,10,724",https://www.dy2018.com/i/98603.html,英国,2017,Salty,动作,摇滚救妻/咸味,
1659,"5.8,10,573",https://www.dy2018.com/i/98032.html,荷兰/德国/美国,2017,Kill Switch,动作/科幻,末日重启/杀戮开关,
1660,"4.0,10,563",https://www.dy2018.com/i/98712.html,加拿大,2017,鬼声波 The Sound,惊悚,Lower Bay,"3.7,10,78"
1661,"5.3,10,1766",https://www.dy2018.com/i/98192.html,加拿大,2017,Drone,惊悚,魂断无人机,
1662,"5.6,10,850",https://www.dy2018.com/i/98156.html,美国/澳大利亚,2017,2:22,惊悚,绝命时钟2:22,"5.5,10,107"
1663,"5.6,10,799",https://www.dy2018.com/i/98806.html,西班牙,2016,Órbita 9,剧情/爱情/科幻,轨道9,"5.6,10,83"
1664,"5.9,10,641",https://www.dy2018.com/i/99613.html,,2017,面纱下的那不勒斯 Napoli velata,,Naples in Veils,
1665,"5.2,10,12896",https://www.dy2018.com/i/98771.html,英国/美国/瑞典,2017,雪人 The Snowman,剧情/悬疑/惊悚/犯罪,雪中罪(港),"5.4,10,430"
1666,"5.3,10,11670",https://www.dy2018.com/i/98163.html,阿联酋/美国,2017,The Circle,剧情/科幻/惊悚,圆圈/直播风暴(台)/圆美圈套(港)/圈子,"5.0,10,313"
1667,"3.9,10,282",https://www.dy2018.com/i/98743.html,德国,2017,Sum1/Alien Invasion: S.U.M.1,科幻,百日孤独,"5.4,10,211"
1668,"5.4,10,2594",https://www.dy2018.com/i/99751.html,爱尔兰,2017,The Cured,科幻/恐怖,第三波/丧尸病狂(台)/The Third Wave,"5.5,10,149"
1669,"4.9,10,4040",https://www.dy2018.com/i/98497.html,加拿大,2017,The Recall,科幻,末陨回声,"3.8,10,99"
1670,"4.8,10,458",https://www.dy2018.com/i/99339.html,德国/加拿大 Canada,2017,换皮 Replace,惊悚/恐怖,饥肤(台),"5.1,10,128"
1671,"5.3,10,1256",https://www.dy2018.com/i/99346.html,加拿大,2017,死产儿 Still/Born,惊悚/恐怖,夭折/夭折双胞胎,
1672,"5.3,10,8102",https://www.dy2018.com/i/98315.html,美国,2017,仓皇一夜 Rough Night,喜剧,仓皇一夜/仓惶一夜/姊妹欲蒲团(港)/女狼嗨到趴(台)/晃动那具尸体/移动那具尸体/挪动尸体/摇动身体,"5.9,10,594"
1673,"5.6,10,9868",https://www.dy2018.com/i/98515.html,美国,2017,The House,喜剧,疯狂之家/疯狂房子/赌场,"5.5,10,120"
1674,"5.3,10,4020",https://www.dy2018.com/i/98313.html,美国,2017,裸婚大喜 Naked,喜剧,裸(台),"5.5,10,276"
1675,"4.4,10,261",https://www.dy2018.com/i/98357.html,,2017,杀死霹雳游侠 Killing Hasselhoff,,,
1676,"6.1,10,29",https://www.dy2018.com/i/99818.html,日本,2017,不能犯,剧情/犯罪/悬疑,Funôhan,"5.2,10,183"
1677,"6.2,10,30",https://www.dy2018.com/i/98867.html,日本,2017,武曲 MUKOKU,动作,,"6.1,10,463"
1678,"6.2,10,1034",https://www.dy2018.com/i/98962.html,日本,2017,GODZILLA 怪��惑星,动画,哥斯拉：怪兽行星/哥斯拉：怪兽星球,"6.5,10,460"
1679,"8.1,10,64",https://www.dy2018.com/i/99155.html,日本,2017,HiGH & LOW THE MOVIE 2/END OF SKY,动作,热血街区电影版2：天空尽头,"7.0,10,149"
1680,"6.4,10,114",https://www.dy2018.com/i/99982.html,日本,2017,羊之树 羊の木,剧情/犯罪,羊之木/The Scythian Lamb,"7.0,10,1605"
1681,,https://www.dy2018.com/i/98635.html,,2017,最后的警察 电影版 ラストコップ THE MOVIE,,Last Cop: The Movie,
1682,"6.9,10,308",https://www.dy2018.com/i/100250.html,台湾,2017,幸福路上,动画,On Happiness Road/幸福路上动画电影版,"7.5,10,1544"
1683,"5.8,10,13",https://www.dy2018.com/i/98773.html,泰国,2017,超重警官 Oversize Cops,剧情/喜剧/动作,条子超大条(台),"5.8,10,175"
1684,"4.0,10,46",https://www.dy2018.com/i/99355.html,泰国,2017,让我死 Net I Die,惊悚/恐怖,"魍美(台)/Net I Die, Drop dead gorgeous",
1685,"7.8,10,1404",https://www.dy2018.com/i/99936.html,希腊,2017,最后一个音符 Το Τελευταίο Σημείωμα,剧情/战争,To Teleftaio Simeioma/The Last Note,
1686,,https://www.dy2018.com/i/99060.html,中国香港,2017,Husband Killers,剧情/动作,女士复仇,"4.2,10,22"
1687,"6.4,10,13027",https://www.dy2018.com/i/99095.html,印度,2017,Tiger Zinda Hai,动作/惊悚/冒险,老虎是活的/猛虎还活着,"6.5,10,92"
1688,"7.9,10,4778",https://www.dy2018.com/i/98081.html,,2017,加齐号的攻击 The Ghazi Attack,剧情/惊悚/历史,勇士号的攻击/深海歼敌,"5.5,10,32"
1689,"8.2,10,7879",https://www.dy2018.com/i/99111.html,印度,2017,Secret Superstar,剧情/音乐,神秘巨星/秘密巨星/隐藏的大明星(台),"8.0,10,151455"
1690,"4.2,10,4753",https://www.dy2018.com/i/99850.html,印度 India,2017,Half Girlfriend,爱情,半个女友,
1691,"4.0,10,5494",https://www.dy2018.com/i/99081.html,印度,2017,Judwaa 2,剧情/喜剧/动作/爱情/歌舞,双龙会2/双龙会2:心灵感应,
1692,,https://www.dy2018.com/i/98109.html,印度,2017,This will End in Murder,科幻/悬疑/惊悚,纸上谋杀,
1693,"5.1,10,4724",https://www.dy2018.com/i/98850.html,印度,2017,Golmaal Again,喜剧/动作,开心一组4/Golmaal4,
1694,"6.8,10,1266",https://www.dy2018.com/i/99592.html,英国,2017,Journey's End,剧情/战争,旅程终点/旅程尽头,"6.4,10,113"
1695,"5.6,10,1106",https://www.dy2018.com/i/99799.html,英国,2017,Dark River,剧情/悬疑/惊悚,暗流,
1696,"4.2,10,838",https://www.dy2018.com/i/99653.html,英国,2017,2036 Origin Unknown,科幻/惊悚,2036来历不明,"4.6,10,166"
1697,"5.7,10,847",https://www.dy2018.com/i/99633.html,俄罗斯 Russia,2017,果戈里·起点 Гоголь. Начало,恐怖/犯罪/冒险,Gogol. Nachalo/Gogol. The Beginning,"7.1,10,375"
1698,"7.1,10,5353",https://www.dy2018.com/i/99890.html,印度尼西亚/韩国,2017,撒旦的奴隶 Pengabdi Setan,恐怖,凶铃契约(港)/鬼摇铃(台)/Satan's Slaves,"5.9,10,89"
1699,"6.5,10,3408",https://www.dy2018.com/i/98909.html,印度 India,2017,Reloaded,动作/爱情,绅士特工,"6.1,10,153"
1700,"7.8,10,10702",https://www.dy2018.com/i/100216.html,印度,2017,Newton,剧情/喜剧,倔强的牛顿/五星级选战(港),"6.6,10,328"
1701,"8.7,10,46091",https://www.dy2018.com/i/98256.html,印度,2017,Baahubali: The Conclusion,剧情/动作/战争/奇幻/冒险,巴霍巴利王(下)：终结/巴霍巴利王：磅礴终章(台)/巴霍巴利王(下)/巴霍巴利王2/巴霍巴利王：结局,"7.1,10,2824"
1702,"7.4,10,11765",https://www.dy2018.com/i/99749.html,印度,2017,厕所英雄 Toilet - Ek Prem Katha,剧情/喜剧,厕所：一个爱情故事(台)/厕所：一个爱的故事/टॉयलेट: एक प्रेम कथा / Toilet: A Love Story,"7.1,10,23973"
1703,"7.3,10,3983",https://www.dy2018.com/i/98979.html,印度,2017,Ittefaq,剧情/惊悚,天作凶杀案,"7.2,10,698"
1704,"7.4,10,9535",https://www.dy2018.com/i/98951.html,,2017,厕所：一个爱的故事 Toilet - Ek Prem Katha,,厕所：一个爱情故事,"7.6,10,789"
1705,"7.9,10,10461",https://www.dy2018.com/i/98864.html,印度,2017,Hindi Medium,剧情/喜剧,起跑线/可怜天下父母心,"8.2,10,7355"
1706,"5.7,10,114",https://www.dy2018.com/i/98221.html,台湾,2017,台北物语,剧情/犯罪,Story of Taipei/台北物�Z,"6.2,10,62"
1707,"5.1,10,311",https://www.dy2018.com/i/98734.html,台湾,2017,The Tag-Along 2,悬疑/惊悚,红衣小女孩2,"7.2,10,204"
1708,"3.8,10,8",https://www.dy2018.com/i/98188.html,中国台湾,2017,Hanky Panky,喜剧,大钓哥,"4.9,10,141"
1709,,https://www.dy2018.com/i/98772.html,台湾,2017,请爱我的女朋友,爱情,Please Love Her,
1710,,https://www.dy2018.com/i/98021.html,中国大陆,2017,有完没完,剧情/喜剧,生于四月一日,"5.6,10,2843"
1711,,https://www.dy2018.com/i/98173.html,中国大陆,2017,六人晚餐,剧情/爱情,Youth.Dinner,"5.6,10,81029"
